城市车商,第几期,车型,众筹金额,分红,每万元分红,天数,收益率
ECVM109,M18032,丰田兰德酷路泽,309000.0,3138.89,101.58,26,14.26
ECVM109,M18115,奥迪A6L,180000.0,1761.16,97.84,24,14.88
SWVM117,M18121,陆风X7,66000.0,719.93,109.08,24,16.59
SWVG105,M18129,大众高尔夫,80000.0,880.0,110.0,23,17.46
SWVF110,M18189,传祺GS8,116000.0,974.92,84.04,20,15.34
NWVA105,M18217,丰田普拉多,122000.0,1133.58,92.92,18,18.84
ECVK107,M18230,奥迪A6L,220000.0,1343.83,61.08,18,12.39
NCVA113,M18303,奔驰GLC300,250000.0,1284.19,51.37,15,12.5
NCVB101,M18326,奔驰CLA260,168000.0,1008.0,60.0,14,15.64
NCVG107,M18390,MINI,96000.0,457.35,47.64,10,17.39
SWVM117,M18416,起亚K3,65000.0,449.87,69.21,9,28.07
SWVM117,M18419,雪佛兰科沃兹,54000.0,383.95,71.1,9,28.84
NWVA105,M18424,奥迪Q5,137000.0,978.8,71.45,9,28.98
SCVB116,M18433,大众朗逸,57000.0,992.64,174.15,9,70.63
CCVA102,M16673,奔驰S600L,322000.0,6210.19,192.86,88,8.0
CCVA128,M16705,福特翼虎,112000.0,2740.68,244.7,87,10.27
SCVB110,M16728,丰田普瑞维亚,104000.0,2299.09,221.07,87,9.27
ECVM112,M16729,奔驰C180L,200000.0,4315.34,215.77,87,9.05
SWVU108,M16752,Jeep大切诺基,240000.0,5608.86,233.7,86,9.92
SWVU107,M16807,奔驰GLA220,90000.0,2089.84,232.2,84,10.09
ECVM115,M16812,福特福克斯,20000.0,418.67,209.33,84,9.1
SWVU118,M17010,丰田卡罗拉,99000.0,2419.82,244.43,74,12.06
NCVB101,M17056,奥迪Q7,232000.0,4558.82,196.5,72,9.96
SWVU118,M17434,大众速腾,92000.0,1721.86,187.16,56,12.2
NWVB116,M17473,大众途观,67000.0,1203.36,179.61,53,12.37
NCVB106,M17507,路虎揽胜星脉,357000.0,5602.23,156.93,52,11.01
NWVA202,M17711,凯迪拉克CTS,60000.0,889.87,148.31,42,12.89
CCVF105,M17741,现代途胜,73000.0,886.54,121.44,40,11.08
ECVM203,M17760,丰田埃尔法(保底10%),960000.0,12752.61,132.84,39,12.43
ECVC102,M17939,奔驰CLA220,161000.0,1609.11,99.94,30,12.16
NCVG102,M17963,奔驰E260L,160000.0,1654.56,103.41,29,13.02
SWVU104,M18060,雷克萨斯LS500h（保底10%）,720000.0,5852.65,81.29,24,12.36
CCVF105,M18098,日产天籁,73000.0,700.86,96.01,23,15.24
CCVF105,M18202,起亚索兰托,84000.0,638.72,76.04,18,15.42
SWVU112,M18208,奔驰C200,247000.0,1657.61,67.11,18,13.61
NCVA101,M18287,凯迪拉克XTS,154000.0,985.6,64.0,15,15.57
NWVQ110,M18307,本田CR-V,104000.0,698.91,67.2,14,17.52
NWVQ110,M18332,奥迪A6L,88000.0,560.61,63.71,13,17.89
ECVJ101,M18339,奥迪A6L,208000.0,1173.76,56.43,12,17.16
ECVR109,M18360,奥迪A3,150000.0,720.0,48.0,11,15.93
NWVA209,M18422,帕杰罗,264000.0,1435.03,54.36,8,24.8
NWVB110,M18473,宝马318i,80000.0,685.67,85.71,6,52.14
NWVQ110,M18478,大众帕萨特,100000.0,386.1,38.61,6,23.49
SCVA111,M18506,本田艾力绅,196000.0,580.41,29.61,3,36.03
CCVA102,M16638,别克昂科威,148000.0,2887.7,195.11,89,8.0
SWVA211,M16663,LEON FR+,78000.0,1504.9,192.94,88,8.0
SCVA101,M16703,奥迪Q5,176000.0,3890.85,221.07,87,9.27
SCVA104,M16708,宝马GT528i,315000.0,6978.68,221.55,86,9.4
CCVF207,M16722,丰田兰德酷路泽,490000.0,12468.74,254.46,86,10.8
SWVM111,M16762,福特金牛座,127000.0,2945.98,231.97,85,9.96
NCVA101,M16780,Forfour,82000.0,1875.7,228.74,84,9.94
SWVM107,M16788,宝马X5,200000.0,4631.54,231.58,84,10.06
ECVJ107,M16789,宝马740Li,602000.0,13772.62,228.78,84,9.94
SCVA117,M16806,大众朗逸,63000.0,1254.44,199.12,83,8.76
SCVA113,M16867,现代辉翼,51000.0,1133.27,222.21,80,10.14
SWVU113,M16869,丰田锐志,78000.0,1891.55,242.51,79,11.2
SWVU106,M16874,丰田普拉多,250000.0,5980.48,239.22,79,11.05
NCVB102,M16875,大众迈特威,318000.0,6847.26,215.32,79,9.95
CCVA111,M17556,大众高尔夫,80000.0,1226.4,153.3,49,11.42
SCVA113,M17577,日产轩逸,76000.0,1093.73,143.91,48,10.94
ECVR106,M17595,奔驰C200,136000.0,1854.23,136.34,46,10.82
SWVF206,M17826,宝马520Li,139000.0,1539.17,110.73,35,11.55
NWVB110,M17873,大众途观,64000.0,1031.39,161.15,33,17.82
CCVA108,M18019,大众凌渡,100000.0,883.41,88.34,26,12.4
NCVG102,M18085,丰田汉兰达,178000.0,1469.2,82.54,23,13.1
CCVA119,M18117,别克GL8,88000.0,869.53,98.81,22,16.39
SWVK111,M18166,丰田卡罗拉,61000.0,547.85,89.81,20,16.39
CCVA113,M18183,现代飞思,92000.0,721.65,78.44,18,15.91
CCVF105,M18269,丰田汉兰达,138000.0,828.0,60.0,14,15.64
SWVB106,M18357,丰田汉兰达,186000.0,1604.54,86.27,10,31.49
SWVU116,M18451,传祺GS8,128000.0,561.04,43.83,6,26.66
SCVG105,M16542,帝豪GL（原广东05）,75000.0,2079.75,277.3,90,11.25
SCVI103,M16546,本田雅阁,35000.0,999.96,285.7,90,11.59
SCVI103,M16547,马自达3,30000.0,999.95,333.32,90,13.52
SCVG105,M16548,帝豪（原广东05）,71000.0,2158.01,303.95,90,12.33
SCVG106,M16570,众泰T600（原广东06）,74000.0,1999.71,270.23,90,10.96
SCVG104,M16652,别克GL8,36000.0,1049.4,291.5,87,12.23
SWVM125,M16655,大众帕萨特,89000.0,2149.69,241.54,87,10.13
CCVF110,M16658,奥迪A8L,251000.0,5945.31,236.86,87,9.94
CCVF219,M16698,凯迪拉克赛威,75000.0,1756.13,234.15,86,9.94
ECVS108,M16704,奥迪A4L,140000.0,3279.29,234.24,85,10.06
NCVG103,M16714,奔驰C200,200000.0,5030.44,251.52,85,10.8
CCVA127,M16745,别克GL8,128000.0,2970.33,232.06,84,10.08
SWVA204,M16759,福特新蒙迪欧,84000.0,1794.36,213.61,84,9.28
NWVA105,M16805,沃尔沃S80L,85000.0,2080.0,244.71,82,10.89
SWVF206,M16822,福特翼搏,69000.0,1364.23,197.71,81,8.91
SWVM201,M16845,大众帕萨特,70000.0,1673.73,239.1,79,11.05
NCVB106,M17033,奔驰S320L,420000.0,8026.79,191.11,70,9.97
NCVH202,M17229,Jeep指南者,74000.0,1255.1,169.61,62,9.98
ECVR109,M17276,马自达阿特兹,102000.0,1842.58,180.65,60,10.99
NWVQ106,M17514,大众途观,100000.0,1705.28,170.53,50,12.45
CCVA101,M17665,大众夏朗,104000.0,1393.31,133.97,41,11.93
SWVG101,M17775,别克君威,72000.0,823.99,114.44,36,11.6
SCVG104,M17798,丰田卡罗拉,54000.0,692.94,128.32,35,13.38
SWVK112,M17856,路虎神行者2,112000.0,1169.36,104.41,33,11.55
SWVM105,M18029,宝马525Li,190000.0,1510.15,79.48,23,12.61
SWVU108,M18056,丰田普拉多,118000.0,934.79,79.22,23,12.57
SWVU109,M18158,奔驰B180,96000.0,847.88,88.32,19,16.97
CCVA138,M18209,博越,88000.0,660.0,75.0,16,17.11
ECVJ105,M18266,标致308S,52000.0,416.0,80.0,14,20.86
ECVS108,M18313,起亚K3,54000.0,279.85,51.82,12,15.76
SCVB106,M18405,马自达3,44000.0,574.65,130.6,7,68.1
NCVI102,M16584,现代瑞纳,40000.0,968.87,242.22,89,9.93
NCVI102,M16585,雪佛兰科鲁兹,42000.0,819.0,195.0,89,8.0
ECVC108,M16629,保时捷Cayman（原南京10）,301000.0,5805.2,192.86,88,8.0
ECVC107,M16632,宝马X4（原南京09）,280000.0,5400.17,192.86,88,8.0
CCVF106,M16635,奔驰ML350（原长沙08）,224000.0,4355.1,194.42,87,8.16
NCVG101,M16654,奥迪A6L,136000.0,3460.31,254.43,86,10.8
CCVF110,M16692,宝马520Li,190000.0,3955.2,208.17,85,8.94
SWVA204,M16694,道奇酷威,150000.0,3203.03,213.54,85,9.17
SWVM203,M16717,宝马525Li,142000.0,3566.17,251.14,84,10.91
ECVA102,Y662,奇瑞eQ1,40000.0,1089.77,272.44,78,12.75
SWVM114,M16908,大众凌渡,70000.0,1492.61,213.23,76,10.24
NWVB110,M17014,奥迪Q7,160000.0,3425.92,214.12,71,11.01
ECVC104,M17126,奥迪Q7,230000.0,4209.64,183.03,67,9.97
SWVA204,M17151,大众凌渡,97000.0,1787.72,184.3,65,10.35
CCVF204,M17187,别克GL8,154000.0,3209.96,208.44,62,12.27
ECVA102,Y681,奇瑞eQ1,40000.0,845.65,211.41,63,12.25
NCVI104,M17482,大众高尔夫,132000.0,1776.84,134.61,49,10.03
ECVA102,Y725,瑞虎3xe,92000.0,1134.12,123.27,40,11.25
NWVA105,M17708,超级维特拉,86000.0,1247.41,145.05,39,13.57
SWVK201,M17719,捷豹XF,172000.0,2173.32,126.36,38,12.14
ECVA102,Y729,瑞虎3xe,92000.0,1105.86,120.2,39,11.25
ECVE101,M17805,别克君威,70000.0,704.31,100.62,33,11.13
NWVB105,M17836,雷克萨斯RX270,204000.0,1995.55,97.82,33,10.82
NWVB105,M17886,别克GL8,276000.0,2669.1,96.71,29,12.17
NWVB105,M17889,捷豹F-PACE,352000.0,3404.62,96.72,29,12.17
ECVM108,M17891,日产途乐,352000.0,3108.62,88.31,29,11.12
ECVM113,M17984,宝马740Li,196000.0,1857.37,94.76,26,13.3
ECVS111,M18040,丰田锐志,110000.0,836.0,76.0,22,12.61
ECVM109,M18061,奥迪A8L,258000.0,2213.53,85.8,22,14.23
CCVA101,M18066,大众迈腾,112000.0,1045.33,93.33,22,15.48
ECVA102,Y747,奇瑞eQ1,47000.0,290.66,61.84,21,10.75
ECVA102,Y748,奇瑞eQ1,47000.0,290.66,61.84,21,10.75
ECVM201,M18102,宝马X6,371000.0,3016.33,81.3,20,14.84
NWVA104,M18156,福特福克斯,78000.0,809.73,103.81,18,21.05
SWVK203,M18182,奔驰GLA200,194000.0,1233.33,63.57,17,13.65
ECVC112,M18193,大众途锐,301000.0,1643.56,54.6,16,12.46
NCVB101,M18227,奔驰S300L,231000.0,1111.87,48.13,14,12.55
SWVK113,M18238,别克君威,70000.0,479.86,68.55,14,17.87
ECVD102,M18239,丰田锐志,105000.0,630.0,60.0,14,15.64
ECVC112,M18272,大众尚酷,77000.0,462.0,60.0,12,18.25
ECVA102,Y750,瑞虎3xe,92000.0,309.99,33.69,12,10.25
ECVA102,Y752,奇瑞eQ1,40000.0,134.73,33.68,12,10.25
NWVA110,M18293,现代索纳塔八,52000.0,363.48,69.9,12,21.26
ECVM104,M18475,别克GL8,176000.0,936.32,53.2,3,64.73
SCVA105,M16543,丰田凯美瑞,118000.0,2275.7,192.86,88,8.0
NCVH105,M18317,本田奥德赛,177000.0,778.8,44.0,10,16.06
NCVH105,M18335,福特新蒙迪欧,98000.0,392.0,40.0,9,16.22
CCVA130,M16512,丰田普拉多,115000.0,2243.77,195.11,89,8.0
SCVB105,M16583,日产轩逸,67000.0,1480.83,221.02,87,9.27
SWVM116,M16643,宝马X1,149000.0,3143.92,211.0,85,9.06
CCVA126,M17830,宝马730Li,198000.0,1916.67,96.8,31,11.4
CCVA130,M17867,帝豪,56000.0,551.97,98.57,29,12.41
SWVM202,M18001,哈弗H2,48000.0,558.84,116.42,23,18.48
ECVM112,M18176,大众尚酷,90000.0,840.3,93.37,15,22.72
NCVB102,M18194,奔驰AMG A45,352000.0,1667.48,47.37,13,13.3
NCVB102,M18195,奥迪A6L,268000.0,1271.71,47.45,13,13.32
ECVD107,M18197,长安CS95,91000.0,546.0,60.0,13,16.85
SWVU115,M16484,别克GL8,132000.0,2575.7,195.13,89,8.0
CCVA130,M16489,大众高尔夫,70000.0,1717.97,245.42,89,10.07
SWVU113,M16544,福特新蒙迪欧,119000.0,3107.12,261.1,86,11.08
SWVM110,M16631,现代ix25,78000.0,2007.17,257.33,85,11.05
ECVJ206,M16647,雪佛兰迈锐宝（原山东20）,104000.0,2175.98,209.23,84,9.09
CCVA125,M16963,本田奥德赛,62000.0,1225.74,197.7,71,10.16
CCVF205,M17420,保时捷Cayenne,605000.0,8926.68,147.55,46,11.71
NWVA104,M17530,猎豹CS10,92000.0,1928.32,209.6,45,17.0
SCVB118,M17903,马自达CX-5,136000.0,2407.32,177.01,26,24.85
NCVB101,M18179,奔驰GLA200,147000.0,882.0,60.0,14,15.64
CCVA125,M18218,雪佛兰科鲁兹,38000.0,228.0,60.0,11,19.91
NWVQ111,M18443,丰田汉兰达,176000.0,422.61,24.01,2,43.82
CCVA119,M16455,丰田凯美瑞,96000.0,1872.96,195.1,89,8.0
SCVA105,M16494,纳智捷优6,56000.0,1079.8,192.82,88,8.0
ECVA102,Y634,奇瑞eQ1（原上海04）,40000.0,1239.39,309.85,87,13.0
SWVM111,M16550,奔驰E260L,174000.0,4069.96,233.91,85,10.04
CCVA131,M16565,本田CR-V,104000.0,2449.41,235.52,85,10.11
SCVA114,M16579,丰田卡罗拉,98000.0,2172.09,221.64,85,9.52
ECVM214,M16613,奔驰R350L（原山东66）,214000.0,4477.68,209.24,84,9.09
SWVK111,M16614,雷克萨斯IS250（原贵阳11）,81000.0,1894.87,233.93,84,10.17
ECVE101,M16617,别克君越,78000.0,1784.15,228.74,84,9.94
ECVC104,M16626,保时捷Cayenne（原南京07）,290000.0,6634.16,228.76,84,9.94
NCVG104,M16640,丰田凯美瑞,68000.0,1670.32,245.64,83,10.8
SWVM101,M16664,捷豹XE,200000.0,4524.16,226.21,82,10.07
NWVA105,M16696,MINI,99000.0,2391.84,241.6,81,10.89
CCVF110,M16726,讴歌ZDX,185000.0,4033.27,218.01,80,9.95
CCVF207,M16769,丰田普拉多,337000.0,7930.35,235.32,79,10.87
SWVM123,M16840,帝豪GS,63000.0,1313.78,208.54,74,10.29
NWVA209,M16951,宝马X5,268000.0,5665.84,211.41,70,11.02
ECVS103,M17158,宝马520Li,130000.0,2696.73,207.44,60,12.62
CCVF206,M17315,本田雅阁,105000.0,2001.3,190.6,53,13.13
SWVU119,M17468,黑金刚,84000.0,1151.35,137.07,42,11.91
ECVN103,M17547,奔驰GLK300（保底10%）,212000.0,2506.55,118.23,38,11.36
NCVA106,M17574,奔驰CLA260,168000.0,2138.65,127.3,42,11.06
CCVA116,M17725,丰田普拉多,210000.0,2215.89,105.52,34,11.33
NWVB106,M17681,宝马523Li,178000.0,2231.53,125.37,35,13.07
SCVB118,M17735,福特锐界,100000.0,1383.04,138.3,33,15.3
SWVK112,M17766,宝马523Li,160000.0,1488.99,93.06,31,10.96
NCVA101,M17797,奥迪A3,112000.0,1119.15,99.92,30,12.16
NWVB105,M17831,路虎发现神行,200000.0,1934.19,96.71,29,12.17
NWVB105,M17834,英菲尼迪EX25,100000.0,970.0,97.0,29,12.21
CCVF210,M17843,日产途乐,406000.0,3932.12,96.85,28,12.63
NWVB110,M17871,大众途观,64000.0,782.66,122.29,27,16.53
ECVJ106,M17905,本田奥德赛,80000.0,712.14,89.02,24,13.54
SWVM116,M17981,日产天籁,81000.0,639.31,78.93,22,13.09
CCVA108,M18015,大众CC,128000.0,905.39,70.73,20,12.91
NWVB110,M18031,别克君威,80000.0,917.18,114.65,18,23.25
NCVG104,M18035,MINI,89000.0,732.71,82.33,18,16.69
NWVQ109,M18071,路虎揽胜极光,188000.0,1452.62,77.27,17,16.59
CCVA108,M18105,奥迪A4L,128000.0,929.88,72.65,16,16.57
ECVM113,M18110,日产途乐,312000.0,2035.77,65.25,16,14.88
SCVA113,M18226,日产天籁,56000.0,576.59,102.96,10,37.58
SWVK106,M18240,本田飞度,57000.0,401.91,70.51,10,25.74
NWVB108,M18270,启辰T90,68000.0,776.41,114.18,8,52.09
NWVA105,M18345,大众途锐,124000.0,755.28,60.91,4,55.58
NWVB110,M18376,日产天籁,80000.0,602.8,75.35,3,91.68
NWVQ111,M18394,丰田汉兰达,176000.0,417.54,23.72,2,43.3
NWVQ111,M18413,欧蓝德,124000.0,294.37,23.74,2,43.32
SCVJ101,M16399,比亚迪S6,43000.0,999.88,232.53,90,9.43
CCVA116,M16419,奔驰E200,205000.0,4043.45,197.24,90,8.0
NCVH111,M16563,丰田凯美瑞（原太原15）,68000.0,1555.43,228.74,84,9.94
SWVM119,M16699,本田CR-V,66000.0,1480.8,224.36,80,10.24
SWVA204,M16751,奥迪A4L,132000.0,2599.09,196.9,78,9.21
CCVF105,M16828,奥迪Q5,168000.0,3437.35,204.6,75,9.96
SCVA111,M16872,奔驰GLK300,192000.0,3465.09,180.47,72,9.15
SWVM116,M17041,福特蒙迪欧-致胜,65000.0,1196.72,184.11,65,10.34
ECVM203,M17145,路虎揽胜,1008000.0,20861.42,206.96,60,12.59
ECVJ204,M17213,奔驰GLK300,196000.0,3247.74,165.7,57,10.61
NWVA209,M17217,起亚K3,62000.0,1187.95,191.6,57,12.27
SWVA204,M17262,大众朗行,77000.0,1218.18,158.21,55,10.5
ECVC107,M17306,保时捷Macan,324000.0,4848.12,149.63,52,10.5
ECVN103,M17847,奥迪A4L,139000.0,1358.03,97.7,27,13.21
SCVI102,M17893,本田思域,84000.0,800.81,95.33,24,14.5
ECVM104,M17938,宝马X1,188000.0,1568.55,83.43,22,13.84
ECVJ103,M17941,别克君越,150000.0,1110.26,74.02,22,12.28
SWVB113,M18002,奔驰CLS320,294000.0,2042.09,69.46,20,12.68
CCVF211,M18036,宝马316i,156000.0,858.76,55.05,17,11.82
CCVF211,M18059,日产天籁,68000.0,462.91,68.08,17,14.62
SWVF108,M18088,丰田皇冠,60000.0,519.85,86.64,16,19.77
CCVA113,M16381,奥迪A6L,200000.0,3944.57,197.23,90,8.0
ECVJ108,M16404,宝马X1（原山东11）,134000.0,2613.61,195.05,89,8.0
SCVA113,M16450,本田奥德赛,68000.0,1311.88,192.92,88,8.0
CCVA126,M16487,大众帕萨特,140000.0,3320.11,237.15,86,10.07
NCVA107,M16505,奔驰B200,120000.0,2777.32,231.44,85,9.94
ECVM214,M16509,哈弗H2（原山东66）,62000.0,1311.3,211.5,85,9.08
NCVH202,M16516,大众桑塔纳（原山西02）,35000.0,810.0,231.43,85,9.94
CCVF110,M16529,丰田兰德酷路泽（原长沙12）,301000.0,6885.86,228.77,84,9.94
ECVJ105,M16535,奔驰S300（原山东07）,176000.0,4087.36,232.24,84,10.09
SWVK108,M16659,奥迪Q3,136000.0,3007.14,221.11,80,10.09
NCVH202,M16857,起亚K2,35000.0,687.75,196.5,72,9.96
SCVA103,M17081,丰田凯美瑞,118000.0,2077.98,176.1,62,10.37
ECVS102,M17184,本田雅阁,106000.0,1820.47,171.74,57,11.0
SWVM125,M17515,奔驰C200L,192000.0,2485.88,129.47,42,11.25
ECVD107,M17516,大众途观,129000.0,1680.31,130.26,43,11.06
SCVB106,M17533,福特新蒙迪欧,100000.0,1670.59,167.06,42,14.52
NWVB104,M17536,大众途锐,328000.0,4707.42,143.52,41,12.78
CCVF105,M17780,本田CR-V,82000.0,766.83,93.52,28,12.19
NWVA206,M17850,丰田普拉多,308000.0,3222.24,104.62,26,14.69
SCVA103,M17881,丰田皇冠,184000.0,2252.36,122.41,24,18.62
SWVK201,M17947,大众迈腾,102000.0,807.22,79.14,21,13.76
ECVD107,M17954,本田奥德赛,131000.0,927.5,70.8,21,12.31
NWVA204,M18077,现代全新胜达,114000.0,1005.0,88.16,15,21.45
SWVK107,M18079,宝马525Li,189000.0,1269.73,67.18,15,16.35
CCVA124,M18119,超级维特拉,72000.0,432.0,60.0,14,15.64
NWVB110,M18201,奥迪Q5,120000.0,1077.74,89.81,9,36.42
SWVM202,M18210,丰田凯美瑞,88000.0,631.85,71.8,8,32.76
NCVH105,M18229,日产奇骏,110000.0,396.0,36.0,8,16.43
SWVA202,M16376,沃尔沃XC60（原重庆17）,120000.0,2340.0,195.0,89,8.0
SWVA202,M16383,本田凌派（原重庆17）,72000.0,1404.21,195.03,89,8.0
ECVM210,M16400,本田奥德赛（原山东62）,183000.0,3529.17,192.85,88,8.0
ECVM214,M16406,保时捷Cayenne（原山东66）,148000.0,2853.74,192.82,88,8.0
SCVI110,M16421,丰田锐志,146000.0,2814.94,192.8,88,8.0
SCVA113,M16445,大众CC,100000.0,2210.61,221.06,87,9.27
ECVJ206,M16507,宝马X5（原山东20）,128000.0,2678.01,209.22,84,9.09
SWVM116,M16642,现代全新胜达,92000.0,2047.55,222.56,80,10.15
NCVH111,M17251,宝马X1,81000.0,1295.21,159.9,53,11.01
NCVG107,M17360,丰田皇冠,192000.0,3001.23,156.31,48,11.89
ECVE105,M17470,奥迪A4L,111000.0,1445.9,130.26,43,11.06
ECVM214,M17564,黑金刚,33000.0,483.12,146.4,40,13.36
SWVK203,M17565,大众高尔夫,82000.0,1081.79,131.93,39,12.35
NCVI102,M17651,别克GL8,92000.0,925.63,100.61,33,11.13
SWVK203,M17765,路虎揽胜运动,203000.0,2077.34,102.33,28,13.34
ECVM112,M17783,奔驰GL350,268000.0,2825.26,105.42,27,14.25
ECVN103,M17918,奔驰E300L,318000.0,2557.01,80.41,21,13.98
NCVB101,M18083,奔驰C350eL,221000.0,1326.0,60.0,14,15.64
NCVA106,M18087,奔驰CLA220,178000.0,1068.0,60.0,14,15.64
CCVA129,M18122,宝马520i,182000.0,845.03,46.43,12,14.12
CCVA101,M18130,大通G10,110000.0,660.0,60.0,12,18.25
ECVK112,M18190,沃尔沃S60L,136000.0,816.0,60.0,9,24.33
CCVA107,M16318,哈弗H6,48000.0,948.0,197.5,90,8.01
SCVG106,M16330,众泰T600（原广东06）,74000.0,1999.82,270.25,90,10.96
ECVR106,M16331,奥迪A6L（原合肥05）,131000.0,2583.86,197.24,90,8.0
CCVA128,M16339,本田CR-V,135000.0,3312.01,245.33,89,10.06
SCVG106,M16345,众泰T600（原广东06）,73000.0,1999.82,273.95,89,11.23
SCVG106,M16354,众泰T700（原广东06）,96000.0,1999.91,208.32,89,8.54
ECVM118,M16363,路虎揽胜极光（原山东49）,200000.0,3900.95,195.05,89,8.0
ECVM118,M16364,丰田凯美瑞（原山东49）,100000.0,1928.5,192.85,88,8.0
SWVU115,M16405,大众途锐,306000.0,7924.4,258.97,87,10.86
ECVJ206,M16453,英菲尼迪QX70（原山东20）,210000.0,4383.11,208.72,85,8.96
NCVB101,M16459,奔驰唯雅诺,245000.0,5605.47,228.79,84,9.94
ECVJ212,M16481,大众桑塔纳（原山东26）,30000.0,686.19,228.73,84,9.94
NCVB101,M16549,奔驰威霆,245000.0,5951.27,242.91,81,10.95
NWVB108,M16628,福特金牛座,122000.0,2912.18,238.7,80,10.89
CCVG117,M16770,本田飞度,52000.0,1156.01,222.31,75,10.82
CCVF107,M16854,奔驰E260L,200000.0,3922.18,196.11,70,10.23
CCVF107,M16907,大众迈腾,128000.0,2377.29,185.73,68,9.97
ECVS102,M16960,大众Eos,112000.0,2222.29,198.42,66,10.97
NCVG107,M16967,本田艾力绅,185000.0,3824.0,206.7,66,11.43
SCVA107,M17088,奔驰GLC300,294000.0,5037.06,171.33,56,11.17
SWVU108,M17089,丰田普拉多,257000.0,4470.01,173.93,57,11.14
SWVA204,M17131,现代ix25,72000.0,1089.67,151.34,58,9.52
CCVF202,M17345,奔驰CLS320,350000.0,4995.06,142.72,47,11.08
NCVA112,M17379,奥迪A6L,238000.0,3382.16,142.11,47,11.04
ECVK106,M17495,奔驰GLC260,259000.0,3220.08,124.33,41,11.07
CCVF210,M17732,奥迪A6L,226000.0,2274.63,100.65,30,12.25
SWVM202,M17739,福特新蒙迪欧,96000.0,1028.84,107.17,29,13.49
SCVB106,M17745,大众迈腾,112000.0,1359.84,121.41,29,15.28
ECVJ206,M17763,MINI,65000.0,653.39,100.52,28,13.1
ECVM109,M17898,丰田普拉多,276000.0,2332.69,84.52,21,14.69
ECVC105,M17899,捷豹XJ,161000.0,1139.94,70.8,21,12.31
NCVG105,M17950,奔驰C200,198000.0,1782.0,90.0,19,17.29
SWVF110,M17993,本田思域,98000.0,666.9,68.05,17,14.61
SCVA103,M18021,丰田锐志,123000.0,1204.18,97.9,15,23.82
SWVA102,M18053,奥迪A8L,256000.0,1615.91,63.12,14,16.46
NWVQ102,M18093,奔驰GLC300,300000.0,1722.86,57.43,12,17.47
SWVM204,M18125,本田雅阁,111000.0,557.97,50.27,11,16.68
SWVM114,M18253,大众途观,110000.0,435.19,39.56,5,28.88
CCVA117,M16324,宝马523Li,176000.0,4240.09,240.91,88,9.99
CCVF120,M16342,大众朗行（原长沙24）,54000.0,1278.93,236.84,87,9.94
SWVA216,M16365,英菲尼迪QX50（原重庆36）,176000.0,4177.13,237.34,86,10.07
SCVG104,M16385,福特新蒙迪欧（原广东04）,72000.0,2074.59,288.14,86,12.23
SCVA113,M16860,奔驰E200L,136000.0,2638.0,193.97,68,10.41
ECVA102,Y686,奇瑞eQ1,40000.0,682.43,170.61,53,11.75
ECVA102,Y691,奇瑞eQ1,40000.0,669.43,167.36,52,11.75
ECVA102,Y710,奇瑞eQ1,40000.0,604.87,151.22,48,11.5
ECVA102,Y712,奇瑞eQ1,40000.0,604.88,151.22,48,11.5
SWVM123,M17329,丰田皇冠,70000.0,997.68,142.53,46,11.31
SCVA105,M17582,本田CR-V,100000.0,1384.23,138.42,36,14.03
SWVU116,M17740,丰田普拉多,220000.0,2093.69,95.17,26,13.36
ECVS109,M17872,丰田普拉多,120000.0,816.03,68.0,21,11.82
ECVA102,Y740,奇瑞eQ1,47000.0,243.22,51.75,18,10.49
CCVF210,M18007,帕杰罗,259000.0,1618.82,62.5,15,15.21
CCVF211,M18065,丰田汉兰达,104000.0,540.88,52.01,12,15.82
ECVK101,M18097,保时捷Cayenne,310000.0,1664.66,53.7,10,19.6
CCVG104,M18174,奥迪A4L,120000.0,480.0,40.0,7,20.86
SWVU109,M16332,凯迪拉克SRX,136000.0,3277.79,241.01,87,10.11
SWVM111,M16414,福特翼虎,81000.0,1895.02,233.95,84,10.17
SWVK112,M16417,宝马318i（原贵阳12）,96000.0,2238.16,233.14,84,10.13
NWVA105,M16518,丰田普拉多（原西安05）,259000.0,6186.65,238.87,80,10.9
NCVG107,M16608,大众迈腾,120000.0,2737.26,228.11,77,10.81
NCVG101,M16651,别克GL8,231000.0,5608.69,242.8,75,11.82
SWVB103,M16701,Jeep自由光,122000.0,2504.89,205.32,74,10.13
SWVA202,M17294,宝马320Li,172000.0,2477.25,144.03,46,11.43
ECVM112,M17322,奥迪A6L,206000.0,3221.25,156.37,45,12.68
SWVM114,M17328,宝马520Li,182000.0,2520.71,138.5,45,11.23
CCVF207,M17561,丰田Fortuner,231000.0,2663.49,115.3,36,11.69
NWVB105,M17685,奔驰GLC260,293000.0,2833.48,96.71,29,12.17
CCVA107,M17716,福特野马,83000.0,764.58,92.12,28,12.01
NWVB110,M17730,起亚K5,56000.0,599.89,107.12,27,14.48
CCVG108,M17758,奥迪A6L,216000.0,1808.83,83.74,25,12.23
CCVF210,M17786,奥迪A6L,303000.0,2426.1,80.07,23,12.71
ECVC111,M17921,帕杰罗,161000.0,1159.2,72.0,17,15.46
SWVU108,M17983,奔驰CLS350,222000.0,1500.73,67.6,15,16.45
SWVM122,M18012,福特翼虎,90000.0,599.98,66.66,13,18.72
ECVJ105,M18064,别克GL8,136000.0,748.52,55.04,11,18.26
NCVG101,M18068,奥迪A6L,184000.0,876.84,47.65,10,17.39
CCVA108,M18073,本田XR-V,96000.0,576.0,60.0,10,21.9
